literature,label
در حضور تابستان خورشید صمیمانه زمین را به آغوش می کشد و برایش از قصه ی پرواز پرستو ها و آواز گنجشگ ها می گوید,تابستان
در بهار شکوفه می دهی ولی خوبی تابستان همین بس که به ثمر می رسی تر و تازه می شوی مثل سیب های باغ پدربزرگ همان قدر زیبا و همان قدر شیرین,تابستان
تابستان برای من نه روی پشت‌ بام خانه‌‌ مادربزرگ زیباست نه کنار سواحل دریایی من تابستان، جایی امن و آرام می‌ خواهم مثل یک آغوش با پیراهن چهارخانه‌ ای,تابستان
تابستونه هوای پشت بام شب پر ستاره به آدم میدهد عـمر دوبار او زیباتر از هر سرزمین است بهشت دنیوی گویند همین است.,تابستان
تابستان فصل رقصیدن با خورشید است در حالی که لباسی از جنس گل های وحشی پوشیده ای و دو گیلاس از لاله گوشت آویزان است,تابستان
تابستان رنگ و روی خاصی دارد انگار از دیگر فصل های سال چیزی متفاوت تر دارد رنگ، ظاهر، عطر خاص انگار همه چیزش خاص است,تابستان
یک روز تابستانی با آسمان آبی بالای سرت آفتاب درخشنده در هوایت و یک دنیا عشق در دلت کافیست تا بی خیال دغدغه های دنیا شوی,تابستان
تابستون یعنی صدای یخ تو لیوان شربت، پیاده‌روی تو عصرای کشدار، هندونه تو بعد ازظهر داغ مرداد، تابستون یعنی خوابیدن رو پشت بوم یعنی بیدار شدن زیر آسمون,تابستان
آخر عمرت به سر رسید تابستان بهاری دگر رسید تابستان بگیر جان مرا ببر در آغوشت خزان آمد و سر رسید تابستان,تابستان
رسید ایام تابستان، دوباره مشت گل وا شد هزاران راز پنهانی، به یک لبخند افشا شد..,تابستان
فصل تابستان است سایه ای می جویم سایه ای پر الفت کوچه ها گرم کلام خانه ها گرم سخن,تابستان
قطار تابستان سریع السیر است از بس که زود می گذرد قدرش را بدان و از قشنگی هایش بهره ببر,تابستان
تابستان فصل ِ برگِ توت و پیلهُ پروانه فصل نامزد شدن یخ با آب فصل خوابیدن روی بام فصل دیدار کسی در آسمان بی تعارف این دلم خیلی هوایت میکند,تابستان
‌خورشید که طلوع می‌کند پنجره دستان من رو به تو باز می‌‌گردد باغ سینه من تنها یک گل سرخ دارد که هر بامداد به یاد تو باز و بسته می‌شود یادت باشد اینجا تابستان را هر روز تو آغاز می‌کنی,تابستان
در هوای گرم تابستانی، خوردن یک نوشیدنی سرد یکی از واجبات است. فکرش را بکن در آن هوای گرم، خودت را به خوردن یک نوشیدنی سرد دعوت کنی. از این زیباتر هم می شود؟ از این لذت بخش تر هم ممکن است که اتفاق بیفتد؟,تابستان
تابستون که تموم بشه، همه چیز مثل برنزه شدن رنگ پوست بدن از بین میره و فقط خاطره هاست که باقی می‌مونه.,تابستان
تابستان یعنی گرمایی که بین خانواده‌هاست و شادی و نشاط در بین آن‌ها تابستان یعنی از سردی زمستان خبری نیست و از زردی پاییز نشانه‌ ای وجود ندارد همه چیز سبز است و زیبا تابستان هدیه بهار است,تابستان
در هیاهوی جانسوز تابستان وقتی کلمات آهسته، آهسته می سوزند و واژه ها به کولرها چشم می دوزند.,تابستان
تابستون تابستون هوا گرمه بی بارون پنجره رو باز کنید هوای خوب رو مهمون کنید محبت و تقسیم کنید,تابستان
خوب است انسان قطعه ای هرچند کوچک از تابستان را در وجود خود حفظ کند، حتی در میان سردترین روزهای زمستان.,تابستان
تابستان همیشه بهترین چیزی است که ممکن است وجود داشته باشد,تابستان
هر تابستان قصه خودش را دارد تابستان شورانگیز، میوه ها را به مهمانی باغ آورده و رنگ طلایی بر زمین پاشیده است.,تابستان
تابستان، زمانی است که طبیعت به عمق خودش می‌روید و زیبایی‌های ناگهانی را به نمایش می‌گذارد.,تابستان
تابستان، فصلی است که به ما یادآوری می‌کند که زندگی باید با رنگ‌های روشن و شادی پر شود.,تابستان
تابستان، زمانی است که ما می‌توانیم به سراغ اماکن زیبا برویم، به آفتاب بپردازیم و لحظاتی پر از شادی و لذت را تجربه کنیم.,تابستان
تابستان، فصلی است که به ما یادآوری می‌کند که زندگی باید با آرامش و سکون پر شود و ما باید از هر لحظه‌ای لذت ببریم.,تابستان
در تابستان، طبیعت به یک زیبایی بی‌نظیر تبدیل می‌شود و ما می‌توانیم از این زیبایی‌ها بهره ببریم و لحظاتی پراز شگفتی را تجربه کنیم.,تابستان
تابستان، فصلی است که به ما فرصت می‌دهد تا با دوستان و خانواده‌مان وقت بگذرانیم و لحظاتی پراز لذت و شادی را به اشتراک بگذاریم.,تابستان
در تابستان، آفتاب به روی ما خنک و مهربان می‌تابد و ما می‌توانیم از این نعمت بهره ببریم و لحظاتی پر از خوشبختی را تجربه کنیم.,تابستان
تابستان، زمانی است که جهان به یک پارک جادویی تبدیل می‌شود و ما می‌توانیم از این پارک بهره ببریم و لحظاتی پر از سرخوشی را تجربه کنیم.,تابستان
در تابستان، ما می‌توانیم به خودمان و زندگی‌مان بیشتر بپردازیم و لحظاتی پر از انرژی و شور را تجربه کنیم.,تابستان
تابستان آمدست تا دلگرم تر بمانیم فصل آب تنی در علاقه هایمان و خنکای هندوانه های شیرین در حوالی پنکه های سرگردان پیشاپیش قدم گذاشتنِ بانوی تابستان برساحتِ عمر و لحظه هایتان مبارک,تابستان
تابستان که می آید چقدر دلم میخواهد در سایه سکوت آرام درخت های سر به آسمان کشیده ساعت ها را بگذرانم,تابستان
آخرین سمفونی تابستان نواخته میشود قدر لحظه های زندگی را بدان زندگی یعنی لبخند به گذشته و امیـد به آینـده,تابستان
ظهر تابستان است سایه ها می دانند که چه تابستانی است سایه هایی بی لک گوشه ای روشن و پاک کودکان احساس! جای بازی اینجاست زندگی خالی نیست مهربانی هست سیب هست ایمان هست,تابستان
تابستان از کدامین راه فرا خواهد رسید تا عطش آب ها را گوارا تر کند؟,تابستان
برای خوشبختی دو فنجان چای کافی‌ ست عصرهای تابستان عجیب بوی عشق می‌ دهند,تابستان
معنای تابستان اوقات خوش و آفتابی خوب است. همچنین رفتن به ساحل، لذت بردن از مناظر و تفریح در کنار خانواده و دوستان,تابستان
از مزایای تابستان نور بیشتر برای خواندن بود,تابستان
چه می شد اگر همیشه این گونه بود، همیشه تابستان، همیشه تنها و میوه ها همیشه رسیده باشند,تابستان
شوخ طبعی مانند باران خوش تابستان، ممکن است در یک لحظه زمین، هوا و شما را تمیز و خنک کند,تابستان
و بنابراین با تابش آفتاب و انبوهی از برگ های روی درختان، همان طور که همه چیز در فیلم ها سریع رشد می کند، اعتقاد داشتم زندگی با تابستان دوباره از نو آغاز می شود,تابستان
اوه، شب تابستان، لبخندی از نور دارد و عشق بر تخت سلطنت نشسته است,تابستان
این فصل احساس نسیم تازه از اقیانوس ها است، این فصل احساس دوست داشتنی یک موج آرام و گرم است که شما را در ساحل شنی لمس می کند، تابستان جادوی گرم لمس خورشید است,تابستان
دوستان، خورشید، شن و دریا، به نظرم تابستان است,تابستان
احساس آزادی و جنب و جوش آن تابستان به راحتی فراموش می شود,تابستان
تابستان مرا با موسیقی نسیم اقیانوس صدا می کند. باید بروم و با موج های عشق برقصم,تابستان
هر اتفاقی که در تابستان می افتد، در ادامه زندگی شما هم رخ می دهد، بنابراین بهتر است خوشحال باشید و در این راه بمانید,تابستان
در تابستان ما خلاصه زندگی را با موج های آرام عشق که روی ساحل شنی جاری می شوند، می نویسیم. نسیم آرام و آفتاب گرم خاطرات ما را می نویسد.,تابستان
در تابستان آن طور که  باید شادی کنید غم ها را با زندگی دور بریزید,تابستان
من تابستان، هوای گرم تر و روزهای طولانی را دوست دارم. من یکی از آن افراد ساده ای هستم که هنوز هم از دراز کشیدن زیر آفتاب لذت می برد,تابستان
فصل تابستان یک آهنگ بود. یک فصل بود، من شک کردم که شاید آن فصل در درون من زندگی می کند,تابستان
کمی تابستان چیزی است که کل سال بر اساس آن رقم می خورد,تابستان
تابستان همیشه بهترین چیزی است که می تواند باشد,تابستان
باید کمی تابستان را با خود داشت، حتی در اواسط زمستان,تابستان
شب تابستانی مانند کمال افکار است,تابستان
تابستان. یک آهنگ بود، یک فصل بود. فکر می‌ کردم که آیا اون فصل در درون من زندگی می‌کنه یا خیر.,تابستان
و بنابراین با نور خورشید و ترکیدن برگ‌ های بزرگ که روی درخت‌ ها رشد می‌ کنن، درست همون طور که چیزها در فیلم‌ های سریع رشد می‌ کنن، من این باور آشنا رو داشتم که زندگی دوباره با تابستان شروع میشه.,تابستان
تابستان عمیق زمانی هست که تنبلی احترام پیدا می کنه.,تابستان
استراحت بیکاری نیست، و این که گاهی اوقات در یک روز تابستانی روی چمن ها دراز بکشی و به زمزمه آب گوش بدی، یا ابرهای شناور در آسمان رو تماشا کنی، این به سختی وقت تلف کردنه,تابستان
تابستان همیشه بهترین چیزی هست که ممکنه باشه.,تابستان
دیدن آسمان تابستان شعر هست، گرچه هرگز در کتابی قرار نگرفته اشعار واقعی فرار می‌ کنن.,تابستان
تابستان طعم و مزه ای داره که شبیه هیچ چیز دیگری نیست. همیشه تازه و جوشیده در آفتاب.,تابستان
اگر تابستان یک رایحه مشخص داشته باشه، قطعا بوی کباب میده.,تابستان
اوه، شب تابستان، لبخندی از نور داره، و او بر تخت یاقوت کبود می نشینه.,تابستان
تو همونی باش که از ناامیدی ‌‌هاش امید می سازه و از درداش پیله,ناامیدی
اینقدر سریع به مردم وابسته نشو، چون دلبستگی ها منجر به انتظارات میشن و انتظارات میتونن منجر به ناامیدی بشن.,ناامیدی
اندازه موفقیت تو با قدرت شایستگی هات اندازه گیری میشه. رویای تو و نحوه مدیریت ناامیدی هات در طول این راه اندازه گیری میشه.,ناامیدی
رادی ندارد اگر گاهی فرو بریزی و ناامید باشی که گاهی ناامیدی و ابراز درد ، بهترین تسکین است و بهترین شیوه برای دفع ضعف ها ، و رسیدن به نقطه ی تداوم و استحکامِ بیشتر شاید اگر آتشفشان ها نبودند و اگر روزنه ای برای برون ریزیِ داغِ زمین نبود ؛ تمام کوه های جهان، فرو می ریختند ، تمام دریاها خشک می شدند و تمام اقیانوس ها می مردندمتفاوت ترین و خاص ترین کپشن ناامیدی,ناامیدی
که دیگر به جای انتظار داشتن، پذیرفتن را یاد بگیری، اونوقتِ که ناامیدی کمتری خواهی داشت,ناامیدی
زمان گذشت بدون توجه به چیزهای کوچکی که کم هم نبودند چیزهای کوچکی که حداقل می توانستند تحمل کردن زندگی را آسان تر کنند گاهی فرصت نبود گاهی حوصله و من خیلی دیر این را فهمیدم خیلی دیر هر چند که شاید هنوز هم پشت این همه سیاهی کسی ، چیزی پیدا شود که نام من را از یاد نبرده باش,ناامیدی
شانس یکبار در خونه آدم رو میزنه ولی بد شانسی دستش رو از رو زنگ ور نمیداره بدبختی هم که کلید داره هر وقت بخواد رسما میاد تو,ناامیدی
درد من نیستکه این درد پریشانی هاست این جنون عادت هر روزه ي تهرانی هاست پشت من پهنه ي زخم استولی شهر هنوز نخستین دغدغه اش پینه ي پیشانی هاست,ناامیدی
خدایا مرا چه طعمی آفریدی که همه از من زود سیر می شوند,ناامیدی
کـاش میشـد خودمو یـه جایی جا بذارم و برگـردم ببینم دیگه نیستم,ناامیدی
پروانه ی من در تاری افتاده است که عنکبوتش سیر است نه می تواند پرواز کند نه می میرد,ناامیدی
خــــدایــا یــه بُــــر بــه ایــن زنــدگیــمون بــزن شایــد دو تــا حکــم افتــاد دستمــون که هــر نامــــردی آســش رو بــه رخ مــا نکــشــه,ناامیدی
خَـــــــــــسته ام ولـــــــــــــــی هَــــــــــنوز بــــــوی دوســــــــــتت دارم میـــــــــدهم,ناامیدی
معنی ماندن بی عزت چیست؟ قبل از آنکه آبروریزی شود خدایا، خودت تمامش کن,ناامیدی
گله نمی کنم ولی کاسه ام را اینقدر خالی دیده اید که هر چه خواسته ام را در کاسه ام می گذارید,ناامیدی
دلم کمى هوا می خواهد اما در سرنگ از زندگى خسته ام,ناامیدی
آسانسوری شده ام تنها در برجی متروک که سال هاست بهانه ای برای اوج گرفتن نداشته است به خانه ام بیا خسته ام از این همه ایستادگی,ناامیدی
این روزها پارو را رها کرده ام و دراز شده ام کف قایقی معلق که به هیچ کجا نمی رود,ناامیدی
حس آن ته سیگار مچاله حس آن شاخه شکسته روی زمین حس بیمار در کما رفته حس آن بره که گرگ نشسته برایش به کمین حس تنهایی و رخوت حس جان دادن تو خلوت حس مرگ دارم امشب,ناامیدی
می خندم دیگر تب هم ندارم داغ هم نیستم دیگر به یاد تو هم نیستم سرد شده ام سرد سرد نمی دانم شاید شاید دق کرده ام کسی چه می داند,ناامیدی
لحظاتی هست که هیچ چیز این زندگی قانعت نمی کند و فقط و فقط نیاز به اندکی مردن داری,ناامیدی
حس پرنده ای رو دارم که از قفس آزاد شده اما پرواز از یادش رفته,ناامیدی
برای سفر به گذشته نیازی به ماشین زمان ندارم منِ خسته با یک نخ سیگار و چند پک عمیق هر روز به گذشته سفر می کنم,ناامیدی
گل گرفته ام تا اطلاع ثانوی در قلبم را لطفا نگوید کسی دوستم داشته باش این یک قلم جنس را نداریم تمام شد من تعطیلم,ناامیدی
چقدر غریب هیچکس انگار هوای هیچکس را نمی کند یخ کرده زمین از بی هوایی,ناامیدی
زندگیمون شده سریال امروز خودشو میبینیم فردا تکرارشو,ناامیدی
هنوز منتظرم وسط یک شب بارانی که از شدت تب عرق کرده ام بیدارم کنی و بگویی چیزی نیست خواب می دیدی,ناامیدی
دلم هوای خودم را کرده است ایــن روزهـــا بیشــتر از هــر زمــانی دوسـت دارم خــودم باشــم دیگــر نـه حــرص بدســت آوردن را دارم و نه هـــراس از دســت دادن را هرکـــس مـــرا میـــخواهد بـخـــاطــر خــودم بخواهــد دلــم هـــوای خـــودم را کـــرده اســت همین,ناامیدی
عشق بعضی وقت ها از درد دوری بهتر است بی قرارم کرده و گفته صبوری بهتر است توی قرآن خوانده ام ، یعقوب یادم داده است دلبرت وقتی کنارت نیست ، کوری بهتر است,ناامیدی
اگر احساس به خاموشی مطلق برسد باز هم عاطفه ای هست میان من و تو,ناامیدی
عجب رسمی ست رسم آدمیزاد که دور افتاده را کم میکنند یاد که دور افتاده حکم مرده دارد که خاک مرده را کی میبرد باد,ناامیدی
این روز ها از کنار من که میگذری احتیاط کن هزاران کارگر در من مشغول کارند روحیه ام در دست تعویض است,ناامیدی
نمـــــیـدانــــی ، چه دردی دارد وقـــتـی حــــالـم در واژه هــا هــم نــمی گنــــجــد,ناامیدی
بــاران فـــقط همین جایی از قصه که من ایستاده ام می بـــارد دو قدم این طرف تر دو قدم آن طــرف تر همیشه آفــتـاب است,ناامیدی
زندگی در حال بارگیری است لطفا صبر کنید سرعت خوشبختی بسیار کم است تا زندگی ات لود شود عمرت تمام شده,ناامیدی
وقتی ناامید شدی به یاد بیار کسی رو که تنها امیدش تویی وقتی پر از سکوت شدی به یاد بیار کسی رو که به صدات محتاجه وقتی دلت خواست از غصه بشکنه به یاد بیار کسی رو که توی دلت یه کلبه ساخته,ناامیدی
دیشب خسته تر از هر روز بودم کاش میشد گوشه ای می نوشتم خدایا خیلی خسته ام فردا صبح بیدارم نکن,ناامیدی
هر کس جای من بود می برید اما من هنوز می دوزم چشم به امید,ناامیدی
خالی تر از سکوتم انبـوهــی از ترانـه بــا یـاد صبـح روشـن اما امیـد باطل شب دائـمی ست انـگار,ناامیدی
دیگر بهار هم سرحالم نمیکند چیزی شبیه معجزه زلالم نمیکند آه ای خدا مرا به کبوتر شدن چکار وقتی که سنگ هم رحم به بالم نمیکند,ناامیدی
خدا میشود بلیطم را پس بگیری مقصد را اشتباه آمدم اینجا را نمی خواهم,ناامیدی
رسیده ام به حس برگی که میداند باد از هر طرف که بیاید سرانجامش افتادن است,ناامیدی
از این دنیا شرمنده ام که واردش شدم ای کاش درب خروجی هم داشتی خسته ام,ناامیدی
بالاتر از سیاهی هم رنگ هست مثل رنگ این روزهای من,ناامیدی
هــر کس یـا شب میمیـــرد یــــا روز مـــن شبـانــه روز,ناامیدی
آن روزها که با او بودن برایم آرزو بود تمام شد امروز با او بودن یا نبودن فرقی ندارد,ناامیدی
این روز ها خیلی ها زندگی نمی کنند فقط ادامه می دهند,ناامیدی
امــروز دلــم تنگ دیــروزی است که میگفتــی فردایــت را می ســـازم,ناامیدی
شاید قانون دنیا همین باشد من صاحب آرزویی باشم که شیرینی تعبیرش از آن دیگریست,ناامیدی
زمان گذشت بدون توجه به چیزهای کوچکی که کم هم نبودند چیزهای کوچکی که حداقل می توانستند تحمل کردن زندگی را آسان تر کنند گاهی فرصت نبود گاهی حوصله و من خیلی دیر این را فهمیدم خیلی دیر هر چند که شاید هنوز هم پشت این همه سیاهی کسی ، چیزی پیدا شود که نام من را از یاد نبرده باشد,ناامیدی
خدایا فکر کنم سرنوشت منو وسط میدون شهر نوشتی بس که هرکی به من رسید منو دور زد,ناامیدی
ممکن است گاهی بیفتم و بلغزم اما هرگز در سقوط تنها نمی مانم دستان خدا همواره با من است قلب من خانه خداست,ناامیدی
صندوق صدقات نیست دل من که گاهی سکه ای محبت در آن بیاندازی و پیش خدای دلت فخر بفروشی که مستحقی را شاد کرده ای,ناامیدی
امروز کسی از من پرسید چند سال داری گفتم روزهای تکراری زندگیم را که خط بزنم کودکی چند ساله ام,ناامیدی
از یه جایی به بعد دیگه بزرگ نمیشی، پیر میشی از یه جایی به بعد دیگه خسته نمیشی، می بری از یه جایی به بعد هم دیگه تکراری نیستی، زیادی‌ هستی,ناامیدی
پیراهنم را اتو می زنم کفش ها را دستمال می کشم زندگی اما مرتب نمی شود,ناامیدی
صبحی کـــه بجـــای عـــشق با سیـــگار شروع بـــشه یــــک شــــــروع دوبـــاره نیــــست امـــــتداد پایان اســــت بــــــرای کــــسی که دیــگر امــــیدی بـــه ادامه نـــدارد,ناامیدی
من حاصل عمر خود ندارم جز غم ور عشقی ز نیک و بد ندارم جز غم یک همدم با وفا ندیدم جز درد یک مونس نامرد ندارم جز غم,ناامیدی
تنهایی ما غمگین است درد دوری به دلم سنگین است یاد ایام گذشته به دلم زنده بادا که چقدر رنگین است,ناامیدی
خالی تر از سکوتم انبـوهــی از ترانـه بــا یـاد صبـح روشـن اما امیـد باطل شب دائـمی ست انـگار,ناامیدی
تنها نشسته ام و چای می نوشم و بغض می کنم هیچکس مرا به یاد نمی آورد این همه آدم روی کهکشان به این بزرگی و من حتی آرزوی یک نفر هم نبودم,ناامیدی
ماهی در برکه و برکه تهی از آب دانه در کویر و کویر تشنه پرنده در قفس و آسمان در انتظار او شب در کمین روز خفته چشمها بسته همه خسته ، همه بی کس شهر پر از زندان در بسته امید ناامیدان روزنی است از نور غافل از آنکه روزن را نیست طاقت آن نور,ناامیدی
دلم به کما رفته برای مردنش دست به دعا شوید,ناامیدی
هنوز منتظرم وسط یک شب بارانی که از شدت تب عرق کرده ام بیدارم کنی و بگویی چیزی نیست خواب می دیدی,ناامیدی
این روزها پارو را رها کرده ام و دراز شده ام کف قایقی معلق که به هیچ کجا نمی رود,ناامیدی
وقـتـی خــواب بــــرایِ فــــرار از بیــــداری بـــاشـد تمــــــام شـــده ای,ناامیدی
نمـــــیـدانــــی چه دردی دارد وقـــتـی حــــالـم در واژه هــا هــم نــمی گنــــجــد,ناامیدی
نمیدانم چه کسی دست اتفاق های خوب زندگی ام را گرفته است ، که دیگر نمی افتد,ناامیدی
دیگر سوسوی هیچ چراغی امیدوارم نمی کند دیگر گرمای دستی دلم را به تپیدن وا نمی دارد میروم تا در تاریکی راه خود را پیدا کنم که به چراغهای نورانی و دستهای گرم دیگر اعتمادی نیست,ناامیدی
ممکن است گاهی بیفتم و بلغزم اما هرگز در سقوط تنها نمی مانم دستان خدا همواره با من است قلب من خانه خداست,ناامیدی
نا امیدی اولین قدمی است که شخص به سوی گور برمی دارد,ناامیدی
هر کس جای من بود ، می برید اما من هنوز می دوزم ، چشم به امید,ناامیدی
دلتنگم نه برای کسی از بی کسی خسته ام نه از تکاپو از در به دری نه دوستی ، نه یادی ، نه خاطره ی شیرینی تنهایم تنهاتر از آن سنگ کنار جاده اما مشتاقم مشتاق دیدار آنکس که صادقانه یادم کند,ناامیدی
یه وقتایی دلت می خواد یکی از پشت سر چشماتو بگیره و ازت بپرسه اگه گفتی من کی ام ؟ تو هم دستاشو بگیری و بگی هر کی هستی فقط بمون,ناامیدی
من شعر تمام شده نیستم ، و من آهنگی نیستم که مرا به آن تبدیل کرده ای. من یک انسان جدا شده و در دنیایی هستم که دائماً سعی می کند مرا کنار بگذارد ، و شما که نامه ها و ایمیل ها و هدایای زیبا برای من ارسال می کنید حتی اگر مرا دیدید در خیابان هایی که در آن زندگی می کنم ، مرا نمی شناسید.,ناامیدی
نداشته‌ها و تنهایی‌های کوچک با چیز‌ها و آدم‌های کوچک پر میشوند نداشته‌ها و تنهایی‌های خیلی خیلی خیلی بزرگ، فقط با خدا مهم نیست در این زمین خاکی چقدر تنها باشیم و چقدر حرفهایمان برای دیگران غیر قابل فهم باشد و وقت انسان‌ها برایمان کم شکر که خدا هست و او جبران تمام دلتنگی‌ ها و مرهم تمام زخمهاست هر وقت دلت خواست، مهمانش کن در بهترین جایی که او می‌پسندد، در قلبت و به دستان خالی‌ات نگاه نکن، تو فقط خانه‌ی دلت را برایش نگهدار اسباب پذیرایی با اوست.,ناامیدی
خدایا ته نشین شد آرزوهایم، کمی هم بزن زندگی‌ام را,ناامیدی
گاهی اوقات فرسودگی نتیجه ای نیست که بیش از حد وقت صرف چیزی شود ، بلکه بدانید که در جای خود ، دیگر هیچ وقت برای چیز دیگری صرف نمی شود. و خستگی رخ می دهد.,ناامیدی
زمانی که دیگر به جای انتظار داشتن، پذیرفتن را یاد بگیری، اونوقتِ که ناامیدی کمتری خواهی داشت.,ناامیدی
زندگی، ساعتی شنی ست گاه لازم است زیر و رو شود,ناامیدی
زندگی دو چیز را یادم داد آرزوی مرگ مرگ آرزو,ناامیدی
حس رنگ زرد چراغ راهنمایی رانندگی رو دارم که هیچکی بهش توجه نمیکنه,ناامیدی
دستمال که هیچ، کل زندگی‌ام زیر درخت آلبالو گم شده است,ناامیدی
درک این مسئله بسیار مهم است که هر وقت ناراحت می شوید ، انرژی عاطفی شما را تخلیه می کند. از دست دادن خونسردی شما را خسته می کند. عصبانی شدن و دیگر خستگی شما را افسرده خواهد کرد.,ناامیدی
انسانی به عقب نگاه کرد و با چرخاندن سرش ، به ساختمان های قهوه ای تاریک پروژه هایی که برای بلوک های دراز کشیده بودند ، نگاه کرد. چیزی درون او غرق در چشمانش برق زد  و ناگهان احساس شکست کرد، و خستگی را پذیرفت.,ناامیدی
خدایا می‌خواهم یک تکه آسمان کلنگی بخرم، دیگر زمینت بوی زندگی نمی‌دهد.,ناامیدی
غروب جمعه از زندگی من دلبازتر است,ناامیدی
کوچک که بودم کشتی‌هایم که غرق می‌شد سریع برگی از دفتر مشقم می کندم و دوباره یکی عین آن را می‌ساختم حالا ولی روزهاست که کشتی‌هایم غرق شده و تنها در حسرت آنم که چرا دیگر دفتر مشقی ندارم,ناامیدی
اگه نیمه گمشدتو پیدا نکردی زیاد مهم نیست درد واقعی از اونجایی شروع میشه که نیمه پیدا شدتو گم کنی,دلشکستگی، غم، اندوه
هرجا دلت شکست ، قبل رفتن خودت جاروش کن تا هر ناکسی منت دستای زخمیشو رو سرت نذاره,دلشکستگی، غم، اندوه
لعنت به همه قانون های دنیا که در آن شکستنِ دل آدم ها پیگرد قانونی ندارد,دلشکستگی، غم، اندوه
بعضی از تنهایی ها درمان ندارد پـوک می کنـد تکه هایی از وجـودمان را حذف می کند بعضی از تنهایی ها فقط یـک درمان دارد که باشد بیـاید بمانـد,دلشکستگی، غم، اندوه
می روی و من که نه بازمانده ی تو ام نه همراه تو شبیه ابری سرگردان به هر گذار و رهگذاری برسم می بارم,دلشکستگی، غم، اندوه
دلت که گیر باشد کارت تمام است هرکاری کنی کنده نمی شود از یادت حالا تو هی با خودت بگو چیزی نیست,دلشکستگی، غم، اندوه
می شنوی ؟ دیگر صدای نفسم نمی آید به دار کشیده مرا بغض نبودنت,دلشکستگی، غم، اندوه
تو که یادت نمیاید اما من خوب یادم هست قرار بود عاشقانه ترین صدای ساختمان از واحد ما بیاید، وقتی تو فنجان قهوه ام را هم میزنی,دلشکستگی، غم، اندوه
فقط زخمها نیستند که ماندگارند گاهی کی چنان بر احساست دست میکشد که جایش تا ابد در قلبت میماند,دلشکستگی، غم، اندوه
بمان انار برایت شکسته ام که غمم را به این بهانه برای تو دانه دانه بگویم,دلشکستگی، غم، اندوه
دلت که گیر باشد کارت تمام است هرکاری کنی کنده نمی شود از یادت حالا تو هی با خودت بگو چیزی نیست,دلشکستگی، غم، اندوه
هی میگن چرا حرف نمیزنی چرا انقدر ساکتی کاش یکی به این آدما بفهماند غم آدم را لال میکند,دلشکستگی، غم، اندوه
جمعه منم وقتی نیستی؛ دلتنگیِ تمامِ روزهای هفته، در قلبِ کوچکم تلمبار می شود؛ بغض دو دستی، گلویم را می فشارد، و بارانِ غصه، سیل آسا، از ناودانِ چشمانم، در چاهِ سینه ام سرازیر می شود آری جمعه منم: خیس غمگین تلخ,دلشکستگی، غم، اندوه
این عادت ما آدماست وقتی کارمون گیره قولای قشنگی میدیم,دلشکستگی، غم، اندوه
و اینگونه بود که مافهمیدیم عده ای در لباس دوست عجیب دشمنند,دلشکستگی، غم، اندوه
سفر کرده کجا رفتی ؟ چرا تنها ؟ چرا بی من ؟ نگفتی سخته دلتنگی ؟ نگفتی زوده این رفتن ؟ به دنبال چه پایانی ؟ خلاف جاده ایستادی ؟ چرا تا عادتت کردم به فکر رفتن افتادی چراباید به تنهایی دوباره بی تو برگردم؟ کجای قصه بد بودم ؟ کجای قصه بد کردم ؟,دلشکستگی، غم، اندوه
تو که یادت نمیاید اما من خوب یادم هست قرار بود عاشقانه ترین صدای ساختمان از واحد ما بیاید، وقتی تو فنجان قهوه ام را هم می‌زنی,دلشکستگی، غم، اندوه
مهربان ديگران باش حرفی نيست من تماشاگر لحظه هاي بی مهر اين زندگی اَم,دلشکستگی، غم، اندوه
تلخی روزگار از اونجایی شروع میشه که خیلی چیزها رو میشه خواست اما نمیشه داشت,دلشکستگی، غم، اندوه
فکر کن عاشـق ‌باشی او رفته باشد پاییـز باشد بـاران هم ببارد ادامه اش را ول کن گریه امانـم نمی‌دهد,دلشکستگی، غم، اندوه
نقش یک درخت خشک را در زندگی بازی می‌کنم  نمیدانم که باید چشم انتظار بهار باشم یا هیزم شکن پیر,دلشکستگی، غم، اندوه
وقتی یه زن سیگار کشید یعنی دیگه گریه جواب نمیده و وقتی مردی اشک ریخت بدون کار از سیگار کشیدن گذشته,دلشکستگی، غم، اندوه
به اتمام رسیده ام اما نقطه نمیگذارم یک ویرگول می گذارم ، این هم امیدیست ، شاید که برگردی,دلشکستگی، غم، اندوه
یکی بود ، هیچ کس نبود گفته بودم که قصه من شنیدن ندارد,دلشکستگی، غم، اندوه
اینروزها زیادی ساکت شده ام ؛ حرفهایم نمی‌دانم چرا بجای گلو از چشمهایم بیرون می‌آیند,دلشکستگی، غم، اندوه
ﻣـﺮﺩﻡ ﺍﯾــــﻦ ﺷـــﻬﺮ ﭼﻘـــﺪﺭ ﺧﻮﺑﻨـــﺪ ﻭﻗﺘﯽ ﻣﯿﺒﯿﻨﻦ ﻛـﻔﺶ ﻧـﺪﺍﺭﯼ ﺑﺮﺍﯾــﺖ ﭘﺎﭘــﻮﺵ ﺩﺭﺳـﺖ ﻣﯽ ﮐﻨﻨﺪ,دلشکستگی، غم، اندوه
